OfferID,MerchantID
34222,381
34223,381
34224,381
34225,381
34226,381
34227,381
34228,381
34229,381
34230,381
34231,381
34232,381
34233,381
34234,381
34367,381
34368,381
34483,381
34484,381
34485,381
34486,381
34487,381
34641,381
34642,381
34759,381
34760,381
34761,381
34762,381
34763,381
34764,381
34866,381
34867,381
34868,381
34869,381
34870,381
34871,381
34872,381
34873,381
34874,381
34988,381
34989,381
34990,381
35182,381
35381,381
35382,381
35383,381
35384,381
35486,381
35562,381
35563,381
35630,381
35631,381
35632,381
35633,381
35634,381
35635,381
36050,381
36051,381
36052,381
36053,381
14209,382
14253,382
14254,382
17308,382
17309,382
20706,382
22242,382
22243,382
22244,382
24167,382
27277,382
30438,382
30439,382
30440,382
30920,382
33427,382
33428,382
34173,382
34458,382
16270,383
16271,383
16272,383
16273,383
16274,383
16275,383
16276,383
16277,383
16278,383
16279,383
16280,383
16281,383
16282,383
16283,383
16284,383
16285,383
16427,383
16970,383
17938,383
18045,383
18624,383
19085,383
19514,383
20516,383
20655,383
21204,383
21205,383
21784,383
22000,383
22001,383
22598,383
22733,383
22734,383
23142,383
24655,383
24738,383
25017,383
26900,383
27117,383
27203,383
27379,383
27380,383
28541,383
28542,383
29263,383
29596,383
14594,384
14595,384
14596,384
14597,384
14598,384
14599,384
14600,384
14601,384
14602,384
14603,384
14604,384
14605,384
14606,384
14607,384
14608,384
14609,384
14610,384
14611,384
14612,384
14613,384
14614,384
14615,384
14616,384
14617,384
14662,384
14708,384
14709,384
14856,384
14902,384
14922,384
14923,384
14924,384
15091,384
15092,384
15167,384
15168,384
15254,384
15255,384
15376,384
15377,384
15504,384
15505,384
15546,384
15547,384
15765,384
15891,384
15892,384
15945,384
15946,384
16047,384
16186,384
16187,384
16291,384
16292,384
16324,384
16361,384
16362,384
16405,384
16406,384
16407,384
16450,384
16542,384
16543,384
16578,384
16579,384
16580,384
16672,384
16721,384
16766,384
16767,384
16768,384
16769,384
16770,384
16820,384
16821,384
16822,384
16897,384
16898,384
16899,384
16900,384
16901,384
16902,384
16903,384
16904,384
16905,384
16906,384
16907,384
16908,384
16909,384
16910,384
16911,384
16912,384
16913,384
16914,384
16915,384
16916,384
16917,384
16918,384
16919,384
16920,384
16921,384
16922,384
16925,384
16926,384
16927,384
16928,384
16984,384
16985,384
17153,384
17154,384
17208,384
17209,384
17354,384
17355,384
17387,384
17421,384
17501,384
17563,384
17564,384
17683,384
17684,384
17753,384
17754,384
17830,384
17831,384
17832,384
17833,384
17834,384
17950,384
17951,384
18019,384
18020,384
18067,384
18121,384
18154,384
18155,384
18212,384
18213,384
18214,384
18215,384
18315,384
18404,384
18405,384
18406,384
18453,384
18477,384
18649,384
18650,384
18651,384
18676,384
18677,384
18735,384
18736,384
18737,384
18881,384
18882,384
18924,384
18925,384
18926,384
18927,384
19070,384
19071,384
19072,384
19073,384
19074,384
19075,384
19076,384
19077,384
19384,384
19385,384
19509,384
19510,384
19710,384
19804,384
19805,384
19885,384
19886,384
19962,384
19963,384
19964,384
19965,384
20153,384
20325,384
20326,384
20327,384
20512,384
20513,384
20648,384
20649,384
20650,384
20651,384
20652,384
20653,384
20772,384
20773,384
20871,384
20872,384
20873,384
20874,384
21049,384
21050,384
21182,384
21183,384
21184,384
21185,384
21186,384
21187,384
21188,384
21189,384
21190,384
21652,384
21653,384
21769,384
21770,384
21771,384
21772,384
21773,384
21993,384
21994,384
22351,384
22590,384
22591,384
22713,384
22714,384
22715,384
22716,384
22717,384
22718,384
22719,384
22720,384
22964,384
22965,384
22966,384
22967,384
22968,384
22969,384
22970,384
23119,384
23120,384
23121,384
23122,384
23123,384
23124,384
23125,384
23126,384
23127,384
23128,384
23129,384
23130,384
23131,384
23132,384
23133,384
23134,384
24105,384
24263,384
24264,384
24265,384
24399,384
24400,384
24520,384
24521,384
24651,384
24652,384
24730,384
24731,384
24732,384
24733,384
24869,384
24870,384
24871,384
24995,384
24996,384
24997,384
24998,384
24999,384
25000,384
25001,384
25002,384
25003,384
25004,384
25005,384
25164,384
25230,384
25349,384
25350,384
25351,384
26675,384
26676,384
26879,384
26880,384
26881,384
26882,384
26883,384
27115,384
27199,384
27200,384
27357,384
27358,384
27359,384
27360,384
27361,384
27362,384
27363,384
28406,384
28407,384
28537,384
28538,384
28539,384
28655,384
28656,384
28789,384
28790,384
28975,384
29260,384
29261,384
29262,384
29349,384
29350,384
29351,384
29927,384
29928,384
30099,384
30294,384
30295,384
30481,384
30676,384
30677,384
30678,384
30679,384
30680,384
30681,384
30682,384
30980,384
30981,384
31220,384
31353,384
31354,384
31355,384
31356,384
31558,384
31559,384
31818,384
31819,384
31904,384
32069,384
32190,384
32399,384
32601,384
32602,384
32787,384
32788,384
32856,384
32857,384
32858,384
33015,384
33016,384
33082,384
33083,384
33084,384
33328,384
33329,384
33330,384
33442,384
33560,384
33760,384
33804,384
33805,384
34042,384
34043,384
34044,384
34045,384
34046,384
34200,384
34238,384
34239,384
34489,384
34490,384
34491,384
34643,384
34644,384
34645,384
34767,384
34886,384
34994,384
34995,384
35488,384
35489,384
35490,384
35491,384
35565,384
35566,384
35567,384
35668,384
35669,384
35670,384
35671,384
35672,384
35673,384
35674,384
35675,384
36059,384
36060,384
13123,385
13143,385
13925,385
13926,385
13927,385
13928,385
13930,385
13931,385
13932,385
13933,385
13934,385
13935,385
13936,385
13937,385
13938,385
13939,385
13940,385
13941,385
13942,385
13943,385
13944,385
13945,385
13946,385
13947,385
13948,385
13949,385
13950,385
13951,385
14160,385
14340,385
14341,385
14372,385
14373,385
14374,385
14375,385
14376,385
14377,385
14559,385
14560,385
14561,385
14645,385
14646,385
14699,385
15372,385
15456,385
15883,385
15928,385
15929,385
15930,385
16002,385
16058,385
16059,385
16289,385
16359,385
16400,385
16401,385
16437,385
16438,385
16531,385
16717,385
16718,385
16817,385
16893,385
16983,385
17258,385
17343,385
17370,385
17681,385
17914,385
17915,385
17964,385
18009,385
18114,385
18139,385
18250,385
18251,385
18252,385
18401,385
18712,385
18808,385
18809,385
18810,385
18811,385
18891,385
18892,385
18893,385
19021,385
19022,385
19327,385
19328,385
19329,385
19330,385
19331,385
19332,385
19333,385
19334,385
19335,385
19336,385
19337,385
19338,385
19565,385
19566,385
19768,385
19769,385
19770,385
19771,385
19772,385
19851,385
19852,385
19931,385
20073,385
20074,385
20075,385
20282,385
20443,385
20444,385
20445,385
20446,385
20447,385
20448,385
20585,385
20586,385
20707,385
20841,385
20842,385
20843,385
20844,385
21014,385
21015,385
21016,385
21097,385
21098,385
21099,385
21100,385
21576,385
21577,385
21578,385
21579,385
21580,385
21581,385
21582,385
21583,385
21584,385
21585,385
21586,385
21587,385
21728,385
21729,385
21730,385
21731,385
21936,385
22249,385
22250,385
22251,385
22252,385
22541,385
22659,385
22930,385
22931,385
22932,385
23086,385
23256,385
23257,385
23258,385
23259,385
23260,385
23261,385
24168,385
24169,385
24170,385
24366,385
24367,385
24368,385
24369,385
24471,385
24472,385
24629,385
24630,385
24710,385
24711,385
24712,385
24713,385
24806,385
24807,385
24808,385
24965,385
24966,385
25144,385
25145,385
25146,385
25147,385
25210,385
25211,385
25212,385
25213,385
25325,385
25326,385
25327,385
25328,385
25329,385
25330,385
25331,385
25332,385
25333,385
25334,385
25435,385
25436,385
25437,385
25438,385
25439,385
26790,385
26791,385
27098,385
27099,385
27100,385
27101,385
27102,385
27103,385
27104,385
27105,385
27162,385
27163,385
27164,385
27165,385
27279,385
27280,385
27281,385
27282,385
27283,385
27619,385
27620,385
27621,385
27622,385
27623,385
28496,385
28497,385
28498,385
28607,385
28726,385
28727,385
28728,385
28729,385
28933,385
28934,385
29237,385
29238,385
29432,385
29433,385
29434,385
29435,385
29436,385
29471,385
29472,385
29473,385
29474,385
29475,385
29476,385
30054,385
30055,385
30059,385
30237,385
30238,385
30239,385
30240,385
30241,385
30242,385
30243,385
30244,385
30245,385
30246,385
30442,385
30443,385
30444,385
30445,385
30595,385
30596,385
30597,385
30598,385
30922,385
30923,385
30924,385
30925,385
31196,385
31197,385
31198,385
31199,385
31200,385
31201,385
31202,385
31203,385
31204,385
31533,385
31534,385
31535,385
31536,385
31537,385
31705,385
31706,385
31707,385
31708,385
31709,385
31710,385
31811,385
31871,385
32317,385
32512,385
32680,385
32681,385
32682,385
32683,385
32765,385
32766,385
32767,385
32768,385
32970,385
32971,385
32972,385
32973,385
32974,385
32975,385
32976,385
32977,385
32978,385
32979,385
32980,385
32981,385
32982,385
32983,385
32984,385
32985,385
32986,385
32987,385
32988,385
32989,385
32990,385
33065,385
33228,385
33229,385
33230,385
33231,385
33232,385
33233,385
33234,385
33296,385
33297,385
33298,385
33299,385
33430,385
33530,385
33792,385
33871,385
33960,385
34016,385
34017,385
34178,385
34179,385
34342,385
34343,385
34344,385
34345,385
34346,385
34347,385
34629,385
34728,385
34729,385
34730,385
34731,385
34956,385
34957,385
34958,385
34959,385
34960,385
35359,385
35360,385
35361,385
35362,385
35363,385
35364,385
35365,385
35366,385
35367,385
35552,385
36027,385
36028,385
36195,385
36196,385
36197,385
36198,385
36199,385
29591,386
29592,386
29593,386
29594,386
29595,386
30100,386
30101,386
30482,386
30982,386
30983,386
30984,386
30985,386
30986,386
30987,386
30988,386
31221,386
31222,386
31223,386
31224,386
31225,386
31226,386
31227,386
31228,386
31229,386
31560,386
33247,386
34996,386
34997,386
34998,386
34999,386
35000,386
14048,387
14049,387
14133,387
14134,387
14135,387
14136,387
14137,387
14239,387
14240,387
14255,387
14256,387
14343,387
14371,387
14461,387
14462,387
14463,387
14495,387
14496,387
14498,387
14731,387
14736,387
14737,387
14825,387
15116,387
15117,387
15118,387
15119,387
15120,387
15151,387
15214,387
15215,387
15216,387
15217,387
15302,387
15303,387
15308,387
15309,387
15310,387
15311,387
15312,387
15313,387
15317,387
15318,387
15431,387
15455,387
15491,387
15913,387
15914,387
15915,387
15916,387
15917,387
15918,387
15919,387
15920,387
15921,387
15922,387
15923,387
15924,387
15925,387
15926,387
15927,387
16003,387
16004,387
16520,387
16521,387
16522,387
16523,387
16658,387
17306,387
17307,387
17412,387
17601,387
17669,387
17670,387
17737,387
17902,387
17963,387
18117,387
18118,387
18119,387
18442,387
19263,387
19264,387
19265,387
19266,387
19357,387
19358,387
19457,387
19458,387
19459,387
19460,387
19461,387
19462,387
19757,387
19836,387
19837,387
19838,387
19839,387
19924,387
20041,387
20243,387
20244,387
20245,387
20246,387
20247,387
20417,387
20418,387
20419,387
20420,387
20576,387
20687,387
20688,387
20689,387
20690,387
20825,387
20826,387
20827,387
20981,387
20982,387
21086,387
21384,387
21385,387
21386,387
21387,387
21388,387
21389,387
21390,387
21699,387
21700,387
21701,387
21702,387
21703,387
21704,387
21908,387
21909,387
21910,387
21911,387
21912,387
22167,387
22168,387
22169,387
22170,387
22496,387
22497,387
22498,387
22499,387
22500,387
22501,387
22502,387
22503,387
22504,387
22505,387
23211,387
23212,387
23213,387
23214,387
23215,387
23216,387
23217,387
23218,387
23219,387
23220,387
23221,387
24140,387
24141,387
24142,387
24143,387
24443,387
24588,387
24589,387
24934,387
24935,387
24936,387
24937,387
24938,387
25098,387
25099,387
25196,387
25197,387
25198,387
25303,387
25304,387
25422,387
26745,387
26746,387
27041,387
27042,387
27043,387
27044,387
27045,387
27149,387
27150,387
27151,387
27549,387
27550,387
27551,387
27552,387
27553,387
27554,387
27555,387
28474,387
28475,387
28476,387
28477,387
28478,387
28479,387
28480,387
28481,387
28585,387
28586,387
28587,387
28706,387
28707,387
28708,387
28709,387
29036,387
29037,387
29038,387
29039,387
29040,387
29041,387
29191,387
29192,387
29193,387
29194,387
29195,387
29196,387
29417,387
30192,387
30193,387
30380,387
30567,387
30845,387
30846,387
30847,387
30848,387
30849,387
30850,387
30851,387
31122,387
31123,387
31124,387
31125,387
31126,387
31127,387
31128,387
31129,387
31280,387
31281,387
31490,387
31491,387
31492,387
31665,387
31666,387
31667,387
31668,387
31669,387
32013,387
32014,387
32262,387
32263,387
32264,387
32375,387
32746,387
33048,387
33287,387
33288,387
33400,387
33856,387
33948,387
34126,387
34127,387
34328,387
34432,387
34433,387
34434,387
34706,387
34825,387
35101,387
35436,387
35590,387
36161,387
16313,388
16315,388
16316,388
16317,388
16318,388
16319,388
17943,388
18673,388
19841,388
19842,388
20048,388
20423,388
24590,388
24591,388
24592,388
24593,388
25104,388
27056,388
28711,388
28898,388
29835,388
29836,388
29837,388
29838,388
14098,389
14099,389
14100,389
14101,389
14102,389
14103,389
16148,389
16149,389
16713,389
16973,389
16974,389
16975,389
16976,389
16977,389
17462,389
17543,389
17588,389
17589,389
17590,389
17591,389
17592,389
17599,389
17600,389
17738,389
17755,389
17835,389
17939,389
17999,389
18050,389
18111,389
18137,389
18204,389
18245,389
18304,389
18399,389
18441,389
18446,389
18469,389
18525,389
18526,389
18709,389
18733,389
18805,389
18879,389
18929,389
18930,389
19080,389
19081,389
19082,389
19083,389
19344,389
19511,389
19712,389
19713,389
19714,389
19715,389
19716,389
19807,389
19808,389
19896,389
20154,389
20328,389
20514,389
20654,389
20877,389
20878,389
20879,389
20880,389
21051,389
21052,389
21196,389
21197,389
21198,389
21199,389
21200,389
21662,389
21663,389
21664,389
21779,389
21997,389
21998,389
22354,389
22355,389
22356,389
22357,389
22973,389
23136,389
23137,389
23138,389
23139,389
24270,389
24271,389
24405,389
24406,389
24734,389
24872,389
25007,389
25165,389
25166,389
25231,389
25232,389
25233,389
25234,389
25235,389
25236,389
25237,389
25238,389
25354,389
26677,389
26678,389
26890,389
26891,389
26892,389
27116,389
27369,389
27370,389
27371,389
27372,389
27373,389
27374,389
27375,389
28408,389
28506,389
28629,389
28658,389
28793,389
29929,389
30104,389
30298,389
30685,389
30686,389
30687,389
31357,389
31358,389
31359,389
31561,389
31562,389
31740,389
32193,389
32532,389
32603,389
33018,389
33092,389
33093,389
33094,389
33095,389
33096,389
33097,389
33249,389
33250,389
33251,389
33252,389
33761,389
33901,389
34201,389
34374,389
34492,389
34493,389
34494,389
34495,389
34496,389
34497,389
34498,389
34499,389
34609,389
34768,389
34769,389
35001,389
35002,389
35003,389
35004,389
35195,389
35196,389
35197,389
35388,389
35495,389
35496,389
35568,389
35680,389
35681,389
35682,389
36062,389
36063,389
36064,389
12577,390
12578,390
12579,390
12580,390
12581,390
12582,390
12583,390
12584,390
12585,390
12586,390
12587,390
12588,390
12589,390
12590,390
12591,390
12592,390
12593,390
12594,390
12595,390
14038,390
14039,390
14040,390
14161,390
14162,390
14163,390
14442,390
14443,390
14494,390
14513,390
14514,390
14515,390
14516,390
14517,390
14557,390
14625,390
14679,390
14680,390
14701,390
14702,390
14703,390
14704,390
14705,390
14706,390
14729,390
14744,390
14745,390
14770,390
14771,390
14772,390
14850,390
14851,390
14852,390
14853,390
14854,390
14855,390
14917,390
14918,390
14919,390
14920,390
14968,390
14970,390
14971,390
14972,390
14973,390
14992,390
14993,390
14994,390
14995,390
14996,390
14997,390
14998,390
14999,390
15000,390
15001,390
15002,390
15003,390
15004,390
15005,390
15006,390
15007,390
15008,390
15009,390
15010,390
15011,390
15012,390
15079,390
15112,390
15196,390
15430,390
15792,390
15793,390
15878,390
15884,390
15885,390
15886,390
15887,390
15911,390
15976,390
15977,390
16034,390
16035,390
16060,390
16185,390
16306,390
16428,390
16429,390
16430,390
16431,390
16432,390
16433,390
16532,390
16533,390
16534,390
16535,390
16536,390
16537,390
16538,390
16539,390
16560,390
16561,390
16566,390
16628,390
16629,390
16665,390
16666,390
16667,390
16811,390
16812,390
17004,390
17242,390
17292,390
17293,390
17998,390
18110,390
18203,390
18243,390
18302,390
18313,390
18314,390
18381,390
18506,390
18626,390
19127,390
19128,390
19129,390
19346,390
19347,390
19524,390
19820,390
19821,390
20387,390
20665,390
20784,390
20915,390
20916,390
20917,390
20918,390
20919,390
20920,390
20921,390
20922,390
20923,390
20924,390
21248,390
21672,390
21822,390
22396,390
22602,390
22603,390
22604,390
22605,390
22781,390
22995,390
22996,390
23172,390
23173,390
24120,390
24412,390
24557,390
24558,390
24658,390
24758,390
24886,390
25043,390
25264,390
25378,390
25379,390
25380,390
26697,390
26939,390
26940,390
26941,390
27134,390
27222,390
27433,390
28424,390
28557,390
28558,390
28559,390
28676,390
28677,390
28678,390
28679,390
28835,390
29003,390
29144,390
29145,390
29146,390
29147,390
29975,390
30146,390
30520,390
30737,390
30738,390
30739,390
30740,390
31060,390
31933,390
31934,390
32095,390
33131,390
33819,390
34268,390
35049,390
35050,390
35051,390
35052,390
35229,390
35230,390
36093,390
36094,390
14210,391
14211,391
14212,391
14213,391
14214,391
17745,391
17746,391
17747,391
18141,391
18142,391
19267,391
22506,391
24939,391
25305,391
27048,391
27049,391
34128,391
14459,392
14460,392
15218,392
15219,392
16005,392
16007,392
16661,392
16662,392
16663,392
16664,392
16895,392
16896,392
17259,392
18011,392
18012,392
18264,392
18265,392
18813,392
18915,392
18916,392
19707,392
19708,392
19801,392
19958,392
20147,392
20148,392
20317,392
20318,392
21174,392
21175,392
21650,392
21984,392
22350,392
25348,392
28404,392
28531,392
29924,392
30975,392
31219,392
32530,392
14654,393
14655,393
14656,393
17007,393
17744,393
19359,393
19360,393
19361,393
24795,393
27560,393
27561,393
29839,393
29840,393
29841,393
14064,394
14065,394
14066,394
14067,394
14068,394
14069,394
14070,394
14071,394
14072,394
14109,394
14110,394
14111,394
14112,394
14113,394
14114,394
14115,394
14116,394
14117,394
14118,394
14198,394
14202,394
16134,394
17468,394
17742,394
17743,394
19097,394
19098,394
19099,394
19100,394
19101,394
20160,394
20161,394
20162,394
20163,394
20164,394
20165,394
20166,394
20167,394
20889,394
20890,394
20891,394
20892,394
20893,394
20894,394
20895,394
20896,394
23150,394
23151,394
23152,394
23153,394
23154,394
23155,394
23156,394
23157,394
24282,394
24656,394
24873,394
24874,394
24875,394
24876,394
24877,394
24878,394
24879,394
24880,394
25020,394
26903,394
26904,394
29267,394
30487,394
30488,394
30489,394
30697,394
30698,394
30699,394
30700,394
30701,394
31003,394
31004,394
31005,394
31006,394
31007,394
31742,394
31743,394
31744,394
32537,394
32538,394
32539,394
32540,394
32707,394
32708,394
32709,394
33333,394
33334,394
33335,394
33336,394
33337,394
33338,394
33339,394
33589,394
33980,394
34383,394
34384,394
34385,394
34386,394
35017,394
35018,394
35019,394
35020,394
35021,394
35022,394
35569,394
35570,394
35571,394
35572,394
35573,394
35694,394
35695,394
35696,394
36066,394
36067,394
36068,394
36069,394
36070,394
36071,394
14076,395
14077,395
14078,395
14079,395
14080,395
14081,395
14082,395
14083,395
14084,395
14085,395
14086,395
14087,395
14088,395
14089,395
14090,395
14091,395
14092,395
14093,395
14094,395
14095,395
14096,395
14097,395
14626,395
14627,395
14628,395
14629,395
14630,395
14631,395
14632,395
14633,395
14634,395
14635,395
14636,395
14637,395
14638,395
14639,395
14640,395
14641,395
14681,395
14682,395
14683,395
14684,395
14685,395
14686,395
14687,395
14688,395
14689,395
14690,395
14691,395
14692,395
14693,395
14694,395
14695,395
14880,395
14881,395
14882,395
14883,395
14884,395
14885,395
14886,395
14887,395
14888,395
14889,395
14890,395
14891,395
14892,395
14893,395
14894,395
14895,395
15197,395
15198,395
15199,395
15200,395
15201,395
15202,395
15203,395
15204,395
15205,395
15206,395
15207,395
15208,395
15209,395
15210,395
15211,395
15212,395
15295,395
15296,395
15297,395
15298,395
15299,395
15327,395
15328,395
15329,395
15330,395
15331,395
15332,395
15333,395
15334,395
15335,395
15336,395
15337,395
15338,395
15339,395
15340,395
15341,395
15342,395
15343,395
15344,395
15345,395
15346,395
15347,395
15348,395
15349,395
15350,395
15351,395
15352,395
15353,395
15354,395
15355,395
15356,395
15357,395
15362,395
15363,395
15364,395
15365,395
15366,395
15367,395
15368,395
15522,395
15523,395
15524,395
15525,395
15526,395
15527,395
15528,395
15529,395
15530,395
15531,395
15532,395
15533,395
15534,395
15535,395
15536,395
15537,395
15978,395
15979,395
15980,395
15981,395
15982,395
15983,395
15984,395
15985,395
15986,395
15987,395
15988,395
15989,395
15990,395
15991,395
15992,395
15993,395
16125,395
16126,395
16127,395
16128,395
16215,395
16216,395
16217,395
16218,395
16219,395
16220,395
16221,395
16222,395
16223,395
16224,395
16225,395
16226,395
16227,395
16228,395
16229,395
16230,395
16340,395
16341,395
16342,395
16343,395
16344,395
16345,395
16346,395
16347,395
16348,395
16349,395
16350,395
16351,395
16352,395
16353,395
16354,395
16355,395
16630,395
16631,395
16632,395
16633,395
16634,395
16635,395
16636,395
16637,395
16638,395
16639,395
16640,395
16641,395
16642,395
16643,395
16644,395
16645,395
16702,395
16703,395
16704,395
16705,395
16706,395
16707,395
16708,395
16709,395
16710,395
16866,395
16867,395
16868,395
16869,395
16870,395
16871,395
16872,395
16873,395
16874,395
16875,395
16876,395
16877,395
16878,395
16879,395
16880,395
16881,395
16882,395
17243,395
17244,395
17245,395
17246,395
17247,395
17248,395
17249,395
17250,395
17251,395
17252,395
17530,395
17531,395
17532,395
17533,395
17534,395
17535,395
17536,395
17537,395
17538,395
17539,395
17540,395
17541,395
17604,395
17728,395
17729,395
17730,395
17731,395
17732,395
17733,395
17734,395
17735,395
17736,395
17851,395
17852,395
17853,395
17854,395
17855,395
17856,395
17857,395
17858,395
17859,395
17860,395
17861,395
17862,395
17863,395
18047,395
18048,395
18087,395
18288,395
18382,395
18383,395
18384,395
18385,395
18386,395
18387,395
18388,395
18389,395
18390,395
18391,395
18392,395
18393,395
18394,395
18395,395
18396,395
18424,395
18627,395
18628,395
18629,395
18630,395
18631,395
18632,395
18633,395
18634,395
18635,395
18636,395
18797,395
18871,395
19152,395
19153,395
19154,395
19155,395
19156,395
19157,395
19158,395
19905,395
19906,395
19907,395
19908,395
19909,395
19910,395
19911,395
19912,395
20207,395
20208,395
20209,395
20210,395
20211,395
20212,395
20213,395
20393,395
20394,395
20395,395
20396,395
20397,395
20398,395
20399,395
20400,395
20788,395
20789,395
20790,395
20791,395
20792,395
20793,395
20794,395
20795,395
20796,395
20797,395
20798,395
20929,395
20930,395
20931,395
20932,395
20933,395
20934,395
20935,395
20936,395
20937,395
20938,395
20939,395
20940,395
20941,395
20942,395
20943,395
20944,395
20945,395
20946,395
20947,395
20948,395
20949,395
20950,395
20951,395
20952,395
20953,395
20954,395
20955,395
20956,395
20957,395
21274,395
21275,395
21276,395
21277,395
21278,395
21279,395
21679,395
21680,395
21681,395
21682,395
21831,395
21832,395
21833,395
21834,395
21835,395
21836,395
21837,395
21838,395
21839,395
21840,395
21841,395
21842,395
21843,395
21844,395
21845,395
21846,395
22038,395
22039,395
22040,395
22041,395
22999,395
23000,395
23001,395
23002,395
23003,395
23004,395
23005,395
23006,395
23007,395
23008,395
23009,395
23010,395
24669,395
24670,395
24671,395
24672,395
24673,395
24674,395
24675,395
24676,395
24677,395
24678,395
24679,395
24680,395
24681,395
24682,395
24683,395
24684,395
24759,395
25050,395
25051,395
25052,395
25053,395
25054,395
25055,395
25056,395
25057,395
25058,395
25059,395
25060,395
25382,395
25383,395
25384,395
25385,395
25386,395
25387,395
25388,395
25389,395
25390,395
25391,395
25392,395
25393,395
25394,395
25395,395
26945,395
26946,395
26947,395
26948,395
26949,395
26950,395
26951,395
26952,395
26953,395
26954,395
26955,395
26956,395
26957,395
26958,395
26959,395
26960,395
26961,395
26962,395
27138,395
27139,395
27451,395
27452,395
27453,395
27454,395
27455,395
27456,395
27457,395
27458,395
27459,395
27460,395
27461,395
27462,395
28426,395
28427,395
28428,395
28429,395
28430,395
28431,395
28432,395
28433,395
28434,395
28435,395
28436,395
28437,395
28438,395
28439,395
28440,395
28441,395
28442,395
28443,395
28444,395
28445,395
28446,395
28447,395
28448,395
28681,395
28682,395
28840,395
28841,395
28842,395
28843,395
28844,395
28845,395
28846,395
28847,395
28848,395
28849,395
28850,395
28851,395
29004,395
29005,395
29150,395
29151,395
29152,395
29153,395
29154,395
29155,395
29156,395
29157,395
29158,395
29159,395
29160,395
29161,395
29162,395
29163,395
29986,395
29987,395
29988,395
29989,395
30155,395
30156,395
30330,395
30331,395
30332,395
30333,395
30334,395
30335,395
30336,395
30337,395
30338,395
30339,395
30340,395
30341,395
30342,395
30343,395
30527,395
30746,395
30747,395
30748,395
30749,395
30750,395
30751,395
30752,395
30753,395
30754,395
31063,395
31064,395
31065,395
31066,395
31067,395
31068,395
31069,395
31070,395
31071,395
31072,395
31073,395
31074,395
31075,395
31076,395
31077,395
31407,395
31408,395
31409,395
31410,395
31411,395
31412,395
31413,395
31414,395
31415,395
31416,395
31417,395
31418,395
31419,395
31420,395
31421,395
31422,395
31423,395
31424,395
31425,395
31426,395
31427,395
31428,395
31775,395
32368,395
32369,395
32434,395
32435,395
32436,395
32437,395
32438,395
32439,395
32440,395
32441,395
32442,395
32443,395
32444,395
32445,395
32446,395
32447,395
32448,395
32449,395
32450,395
32451,395
32452,395
32453,395
32454,395
32455,395
32456,395
32457,395
32626,395
32627,395
32728,395
32729,395
32730,395
32731,395
32732,395
32890,395
33132,395
33133,395
33134,395
33135,395
33136,395
33137,395
33138,395
33139,395
33140,395
33141,395
33142,395
33143,395
33144,395
33145,395
33146,395
33147,395
33148,395
33149,395
33150,395
33151,395
33152,395
33153,395
33154,395
33155,395
33156,395
33157,395
33158,395
33159,395
33160,395
33161,395
33279,395
33363,395
33364,395
33365,395
33366,395
33367,395
33368,395
33369,395
33370,395
33371,395
33372,395
33373,395
33374,395
33375,395
33376,395
33377,395
33378,395
33379,395
33380,395
33381,395
33382,395
33383,395
33384,395
33385,395
33386,395
33387,395
33459,395
33460,395
33461,395
33462,395
33463,395
33464,395
33465,395
33466,395
33467,395
33468,395
33469,395
33470,395
33471,395
33472,395
33473,395
33474,395
33475,395
33476,395
33477,395
33478,395
33479,395
33480,395
33627,395
33628,395
33629,395
33630,395
33631,395
33632,395
33633,395
33634,395
33635,395
33636,395
33637,395
33638,395
33639,395
33640,395
33641,395
33642,395
33643,395
33644,395
33645,395
33820,395
33821,395
33822,395
33823,395
33824,395
33825,395
33826,395
33827,395
33828,395
33829,395
33830,395
33831,395
33832,395
33833,395
33834,395
33835,395
33836,395
33837,395
33838,395
33839,395
33840,395
33841,395
33842,395
33843,395
33844,395
34081,395
34082,395
34083,395
34084,395
34085,395
34086,395
34087,395
34088,395
34089,395
34090,395
34091,395
34092,395
34093,395
34094,395
34095,395
34096,395
34097,395
34098,395
34099,395
34100,395
34276,395
34277,395
34278,395
34279,395
34280,395
34281,395
34282,395
34283,395
34284,395
34285,395
34286,395
34287,395
34288,395
34289,395
34290,395
34291,395
34292,395
34293,395
34294,395
34295,395
34296,395
34297,395
34298,395
34299,395
34300,395
34301,395
34302,395
34303,395
34304,395
34305,395
34306,395
34307,395
34411,395
34623,395
34674,395
34675,395
34676,395
34677,395
34678,395
34679,395
34680,395
34681,395
34682,395
34683,395
34684,395
34685,395
34686,395
34687,395
34688,395
34689,395
34690,395
34691,395
34692,395
34693,395
34694,395
34695,395
35053,395
35054,395
35240,395
35241,395
35242,395
35243,395
35244,395
35245,395
35246,395
35247,395
35248,395
35249,395
35250,395
35251,395
35252,395
35253,395
35254,395
35255,395
35256,395
35257,395
35258,395
35259,395
35260,395
35261,395
35739,395
35740,395
35741,395
35742,395
35743,395
35744,395
35745,395
35746,395
35747,395
35748,395
35749,395
35750,395
35751,395
35752,395
35753,395
35754,395
35755,395
35756,395
35757,395
35758,395
35759,395
35760,395
35761,395
35762,395
35763,395
35764,395
35765,395
35766,395
35767,395
35768,395
35769,395
35770,395
35771,395
35772,395
35773,395
36095,395
36096,395
36097,395
36098,395
36099,395
36100,395
36101,395
36102,395
36103,395
36104,395
36105,395
36106,395
36107,395
36108,395
36109,395
36110,395
36111,395
36112,395
36113,395
36114,395
36115,395
36116,395
36117,395
