"","ShopID","ShopName","Address","Landmark","Area","City","Pincode","Latitude","Longitude","State","StartTime","EndTime","OpenMonday","OpenTuesday","OpenWednesday","OpenThursday","OpenFriday","OpenSaturday","OpenSunday","MerchantID.x","ShopAddDate","OfferID","LMDID","OfferTitle","OfferDesc","TnC1","TnC2","TnC3","TnC4","TnC5","GeneralOfferTnC","Online_Offline","OfferImgUrl1","OfferImgUrl2","OfferImgUrl3","OfferImpactIndex","OfferStartDate","OfferEndDate","CouponType","OfferType","OfferActiveFlag","OfferAddDate","CategoriesCSV","Bank","CategoryID","CategoryName","ParentID","MerchantID.y","Merchant_name","Merchant_Alexa_rank","Merchant_type","PaymentID","BankID","PaymentMode"
"616",3815,"Cafe Coffee Day","CRESCENZO BKC, GROUND FLR, STANDARD CHARTRED BULIDING, BANDRA KURLA COMPLEX MUMBAI 400051.-","","","Mumbai","",19.0687893,72.8702647,"Maharashtra","","",1,1,1,1,1,1,1,3000,"20-01-2016",26000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3000,"Cafe Coffee Day","0","Offline",1500,5,""
"617",3816,"4 Play Restro Bar","Hotel New Castle, 355, Linking Road,  Khar, Mumbai-400052","","","Mumbai","",19.069581,72.833463,"Maharashtra","","",1,1,1,1,1,1,1,3232,"20-01-2016",26232,"","15% On Food Bill","","This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3232,"4 Play Restro Bar","0","Offline",1732,5,""
"618",3817,"Only Parathas","Hotel New Castle, 355, Linking Road,  Khar, Mumbai-400052","","","Mumbai","",19.069581,72.833463,"Maharashtra","","",1,1,1,1,1,1,1,3233,"20-01-2016",26233,"","15% On Food Bill","","This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3233,"Only Parathas","0","Offline",1733,5,""
"619",3818,"Cafe Coffee Day","SHUBHAGAN KHARDANDA Mumbai Hotel shubhagan,21 st road khardanda khar (w) mumbai-400052-","","","Mumbai","",19.0716903,72.8341267,"Maharashtra","","",1,1,1,1,1,1,1,3000,"20-01-2016",26000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3000,"Cafe Coffee Day","0","Offline",1500,5,""
"620",3819,"Cafe Dwine","6, Mangal Bhavna, Corner of 14th & Khar Pali Road, Near Dominos, Khar, Mumbai-400052","","","Mumbai","",19.0716903,72.8341267,"Maharashtra","","",1,1,1,1,1,1,1,3234,"20-01-2016",26234,"","15% On Food Bill","","This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3234,"Cafe Dwine","0","Offline",1734,5,""
"621",3820,"Oh Calcutta","Ramee Guestline Hotel, Plot No. 757, S.V.Road, Opp. Post Office, Khar (West), Mumbai 400052. -","","","Mumbai","",19.0716903,72.8341267,"Maharashtra","","",1,1,1,1,1,1,1,3069,"20-01-2016",26069,"","- Get Rs 300 Gift Voucher on a bill of Rs. 1600 to Rs. 2499 (Both figures inclusive)
- Get Rs. 500 Gift Voucher on a bill of Rs. 2500 and above","","This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  - Redeem this voucher within 6 months from the date of issue, at select outlets of Mainland China, Mainland China Asia Kitchen, Oh! Calcutta, Sigree and Sigree Global Grill.
- Offer is not valid on Home Deliveries
- Offer is valid on one bill on a single occasion","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3069,"Oh Calcutta","0","Offline",1569,5,""
"622",3821,"Cafe Coffee Day","Shop No. 14/15,  Gagangiri Premises Building,  Ground Floor, Carter Road, Khar Mumbai 400052","","","Mumbai","",19.0721491,72.8237101,"Maharashtra","","",1,1,1,1,1,1,1,3000,"20-01-2016",26000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3000,"Cafe Coffee Day","0","Offline",1500,5,""
"623",3822,"Mughal Flavours","B/13, Aero View Housing Society, Near Fauziya Hospital, LBS Marg,  KurlaWest, Mumbai-400070","","","Mumbai","",19.0741059,72.8804183,"Maharashtra","","",1,1,1,1,1,1,1,3235,"20-01-2016",26235,"","15% On Food Bill","","This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3235,"Mughal Flavours","0","Offline",1735,5,""
"624",3823,"Cafe Coffee Day","Cafe Coffee Day, Shop No 7A, Ground Floor Railary Shopping Centre, Meeting point, Vidya Vihar (E) Mumbai 400077","","","Mumbai","",19.0748042,72.8980686,"Maharashtra","","",1,1,1,1,1,1,1,3000,"20-01-2016",26000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3000,"Cafe Coffee Day","0","Offline",1500,5,""
"625",3824,"Mughal Darbar","Shop No.7, 8 Gomes Town Co-operative Housing Society Opp-Phoenix Mall, L.B.S Marg, Kurla (west) - 400070","","","Mumbai","",19.0750565,72.8767421,"Maharashtra","","",1,1,1,1,1,1,1,3236,"20-01-2016",26236,"","15% On Food Bill","","This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3236,"Mughal Darbar","0","Offline",1736,5,""
"626",3825,"Poush Essence Of Kashmir","S-25, 2nd Floor, Phoenix Market City, LBS Road,  Kurla (W), Mumbai-400070","","","Mumbai","",19.0750565,72.8767421,"Maharashtra","","",1,1,1,1,1,1,1,3237,"20-01-2016",26237,"","15% On Food Bill","","This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3237,"Poush Essence Of Kashmir","0","Offline",1737,5,""
"627",3826,"Cafe Coffee Day","PVR, Market City Mall, LBS Road, Kurla west, Mumbai 400070","","","Mumbai","",19.0750565,72.8767421,"Maharashtra","","",1,1,1,1,1,1,1,3000,"20-01-2016",26000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3000,"Cafe Coffee Day","0","Offline",1500,5,""
"628",3827,"Cafe Coffee Day","At Mumbai - Pune Express Highway, (On Pune Mumbai Track), Near Khopoli Toll Plaza, Khalapur Dist.-410203","","","Pune","",19.0759837,72.8776559,"Maharashtra","","",1,1,1,1,1,1,1,3000,"20-01-2016",26000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3000,"Cafe Coffee Day","0","Offline",1500,5,""
"629",3828,"Cafe Coffee Day","Center One, Navi Mumbai, Plot No: 33, Sector 30 a, Vashi,Navi Mumbai-400703","","","Mumbai","",19.0770644,72.9989925,"Maharashtra","","",1,1,1,1,1,1,1,3000,"20-01-2016",26000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3000,"Cafe Coffee Day","0","Offline",1500,5,""
"630",3829,"Cafe Coffee Day","Cafe Coffee DayInorbit Mall,Ground Floor,Near Vashi Station,Beside Centre one Mall.Vashi- Navi. Mumbai-400703-","","","Mumbai","",19.0770644,72.9989925,"Maharashtra","","",1,1,1,1,1,1,1,3000,"20-01-2016",26000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3000,"Cafe Coffee Day","0","Offline",1500,5,""
"631",3830,"Sigree","Platinum Techno Park,
Plot No.17/18,Sector No.30A,
Behind Raghuleela Mall,
Vashi, Navi Mumbai -400703.","","","Mumbai","",19.0770644,72.9989925,"Maharashtra","","",1,1,1,1,1,1,1,3088,"20-01-2016",26088,"","- Get Rs 300 Gift Voucher on a bill of Rs. 1600 to Rs. 2499 (Both figures inclusive)
- Get Rs. 500 Gift Voucher on a bill of Rs. 2500 and above","","This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  - Redeem this voucher within 6 months from the date of issue, at select outlets of Mainland China, Mainland China Asia Kitchen, Oh! Calcutta, Sigree and Sigree Global Grill.
- Offer is not valid on Home Deliveries
- Offer is valid on one bill on a single occasion","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3088,"Sigree","0","Offline",1588,5,""
"632",3831,"King Chilli Oriental","2, 132, Gwens Apartment, Kalina Kurla Road, Kalina, Santacruz East, Mumbai-400029","","","Mumbai","",19.077801,72.8652606,"Maharashtra","","",1,1,1,1,1,1,1,3238,"20-01-2016",26238,"","15% on Total Bill","","This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  -","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3238,"King Chilli Oriental","0","Offline",1738,5,""
"633",3832,"Cafe Coffee Day","Cafe Coffee Day,Parvati Sadan, Tilak Road,Ghatkopar (East), Mumbai-400077-","","","Mumbai","",19.0795697,72.9059003,"Maharashtra","","",1,1,1,1,1,1,1,3000,"20-01-2016",26000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3000,"Cafe Coffee Day","0","Offline",1500,5,""
"634",3833,"Cafe Coffee Day","Cafe Coffee Day,Ratan Corner,Akshardham, Plot No 86,Sector 10A, Vashi,Navi Mumbai 400703","","","Mumbai","",19.0795855,72.994035,"Maharashtra","","",1,1,1,1,1,1,1,3000,"20-01-2016",26000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3000,"Cafe Coffee Day","0","Offline",1500,5,""
"635",3834,"Cafe Coffee Day","Shop No, 3, 4 &5,Plot No 38(West) ,Road No6, Scheme No6,Sion West,Mumbai-400029","","","Mumbai","",19.0796703,72.867897,"Maharashtra","","",1,1,1,1,1,1,1,3000,"20-01-2016",26000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3000,"Cafe Coffee Day","0","Offline",1500,5,""
"636",3835,"Cafe Coffee Day","Cafe Coffee Day,Bossini Linking Road,Opp National College,Bandra(W),Mumbai:400055-","","","Mumbai","",19.0803885,72.8468571,"Maharashtra","","",1,1,1,1,1,1,1,3000,"20-01-2016",26000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3000,"Cafe Coffee Day","0","Offline",1500,5,""
"637",3836,"Blue Bell","8, Ahiya Apartments, 16th Road, Behind Rajesh Khannas Garden,  Santacruz West, Mumbai-400054","","","Mumbai","",19.0815087,72.8376755,"Maharashtra","","",1,1,1,1,1,1,1,3239,"20-01-2016",26239,"","15% On Total Bill","","This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  -","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3239,"Blue Bell","0","Offline",1739,5,""
"638",3837,"Yoko Sizzlers","10/11, West View 309, SV Road, Near Akbarallys, Santacruz West, Mumbai-400054","","","Mumbai","",19.0815087,72.8376755,"Maharashtra","","",1,1,1,1,1,1,1,3183,"20-01-2016",26183,"","10% off On Total Bill","","This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  -","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3183,"Yoko Sizzlers","0","Offline",1683,5,""
"639",3838,"Mainland China","Third Floor, Phase II, R City Mall,  L.B.S Marg, Ghatkopar (West), Mumbai - 400086.-","","","Mumbai","",19.0895773,72.9081815,"Maharashtra","","",1,1,1,1,1,1,1,3024,"20-01-2016",26024,"","- Get Rs 300 Gift Voucher on a bill of Rs. 1600 to Rs. 2499 (Both figures inclusive)
- Get Rs. 500 Gift Voucher on a bill of Rs. 2500 and above","","This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  - Redeem this voucher within 6 months from the date of issue, at select outlets of Mainland China, Mainland China Asia Kitchen, Oh! Calcutta, Sigree and Sigree Global Grill.
- Offer is not valid on Home Deliveries
- Offer is valid on one bill on a single occasion","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3024,"Mainland China","0","Offline",1524,5,""
"640",3839,"Nook And More","Hotel Emerald,  Juhu Tara Road, Juhu, Mumbai-400049","","","Mumbai","",19.0956226,72.8280463,"Maharashtra","","",1,1,1,1,1,1,1,3240,"20-01-2016",26240,"","15% off on Food Bill","","This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3240,"Nook And More","0","Offline",1740,5,""
"641",3840,"Sapphire","Hotel Emerald,  Juhu Tara Road, Juhu, Mumbai-400049","","","Mumbai","",19.0956226,72.8280463,"Maharashtra","","",1,1,1,1,1,1,1,3241,"20-01-2016",26241,"","15% off on Food Bill","","This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3241,"Sapphire","0","Offline",1741,5,""
"642",3841,"Mehmaan","39/2, Hotel Juhu plaza, Juhu Beach, Juhu, Mumbai-400049","","","Mumbai","",19.0961855,72.8274534,"Maharashtra","","",1,1,1,1,1,1,1,3242,"20-01-2016",26242,"","15% On Food Bill Upto Rs-5000/-","","This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3242,"Mehmaan","0","Offline",1742,5,""
"643",3842,"Boulevard - The Orchid","The Orchid Hotel, 70C, Nehru Road,  Vile Parle East, Mumbai-400099","","","Mumbai","",19.096295,72.853977,"Maharashtra","","",1,1,1,1,1,1,1,3243,"20-01-2016",26243,"","15% On Food Bill","","This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3243,"Boulevard - The Orchid","0","Offline",1743,5,""
"644",3843,"Merlins Karaoke Bar- The Orchid","The Orchid Hotel, 70C, Nehru Road,  Vile Parle East, Mumbai-400099","","","Mumbai","",19.096295,72.853977,"Maharashtra","","",1,1,1,1,1,1,1,3244,"20-01-2016",26244,"","15% On Food Bill","","This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3244,"Merlins Karaoke Bar- The Orchid","0","Offline",1744,5,""
"645",3844,"Mostly Grills - The Orchid","The Orchid Hotel, 70C, Nehru Road,  Vile Parle East, Mumbai-400099","","","Mumbai","",19.096295,72.853977,"Maharashtra","","",1,1,1,1,1,1,1,3245,"20-01-2016",26245,"","15% On Food Bill","","This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3245,"Mostly Grills - The Orchid","0","Offline",1745,5,""
"646",3845,"South Of Vindhyas - The Orchid","The Orchid Hotel, 70C, Nehru Road,  Vile Parle East, Mumbai-400099","","","Mumbai","",19.096295,72.853977,"Maharashtra","","",1,1,1,1,1,1,1,3246,"20-01-2016",26246,"","15% On Food Bill","","This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3246,"South Of Vindhyas - The Orchid","0","Offline",1746,5,""
"647",3846,"Cafe Coffee Day","Smilestone Motels Pvt. LtdKomergoan, Pune Ahmendnagar Highway, Ahmednagar.-414001","","","Pune","",19.0964492,74.7395591,"Maharashtra","","",1,1,1,1,1,1,1,3000,"20-01-2016",26000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3000,"Cafe Coffee Day","0","Offline",1500,5,""
"648",3847,"Alfresco","29/1, Oakwood Premier, JR Mhatre Road, Iris Park,  Juhu, Mumbai-400049","","","Mumbai","",19.098821,72.8320717,"Maharashtra","","",1,1,1,1,1,1,1,3247,"20-01-2016",26247,"","15% off on Food Bill","","This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3247,"Alfresco","0","Offline",1747,5,""
"649",3848,"Cafe Coffee Day","Cafe Coffee Day,Mihir appartments,Near Chandan cinema, Juhu, Mumbai-400049-","","","Mumbai","",19.098821,72.8320717,"Maharashtra","","",1,1,1,1,1,1,1,3000,"20-01-2016",26000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3000,"Cafe Coffee Day","0","Offline",1500,5,""
"650",3849,"Oakroom","29/1, Oakwood Premier, JR Mhatre Road, Iris Park,  Juhu, Mumbai-400049","","","Mumbai","",19.098821,72.8320717,"Maharashtra","","",1,1,1,1,1,1,1,3248,"20-01-2016",26248,"","15% off on Food Bill","","This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3248,"Oakroom","0","Offline",1748,5,""
"651",3850,"Oriental Bowl","Ramada Hotel Palm Grove,  JuhuBeach Road, Juhu, Mumbai-400049","","","Mumbai","",19.098821,72.8320717,"Maharashtra","","",1,1,1,1,1,1,1,3249,"20-01-2016",26249,"","20% on Ala Carte & Buffet Lunch/Dinner","","This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3249,"Oriental Bowl","0","Offline",1749,5,""
